name,age,number of not paid past credits,dependents,monthly income,monthly expenditure,savings (debt),debt-to-income ratio before credit,credit: monthly amount,credit-to-income ratio,requested_loan_duration,debt-to-income ratio after credit,collateral,estimated seizable assets,y-categorical-default,educational level_bachelor degree,educational level_high school or lower,educational level_post graduate degree,profession_LowSkilled,profession_MediumSkilled,profession_Unemployed_HighSkilled,profession_Unemployed_LowSkilled,profession_Unemployed_MediumSkilled,working sector_Artist,working sector_Cleaning Services,working sector_Construction,working sector_Consultant,working sector_Doctor,working sector_Electrician,working sector_Engineering,working sector_Finance,working sector_IT Support,working sector_Manufacturing,working sector_Nursing,working sector_Research,working sector_Teacher,working sector_Transportation,type of credit_mortgages,type of credit_simple loans,collateral type_house,collateral type_liquid assets,collateral type_none
name459,47,0,1,5249,3199.1638163998186,2049.8361836001814,0.0,1089.5637657997406,0.37753193039945193,24,0.0,34656,48506.63667185525,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
name460,49,3,0,13098,14058.795592033357,-960.795592033357,0.07335437410546321,12191.224025245012,0.6026930824797319,24,1.004124264565458,24826,52805.907143122946,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
name461,41,3,0,1614,733.5057378509042,880.4942621490958,0.0,617.0703038007472,0.9693262134813699,60,0.0,0,4292.703476265684,1,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
name462,47,2,1,2788,1491.1915173258428,1296.8084826741572,0.0,2195.4049966478833,0.6177090371346499,12,0.32230864920147995,19108,23808.43381909654,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
name463,33,1,1,1790,1326.9580533843655,463.0419466156345,0.0,1527.2493973378948,0.5847951046159761,48,0.5945293020794751,47621,50102.88815293543,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
name464,54,0,0,4607,3333.1319933331747,1273.8680066668253,0.0,1776.7941825037153,0.7005149975989928,12,0.10916565570585848,0,10444.97940526335,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
name465,32,1,0,1034,1397.3883670551866,-363.38836705518656,0.3514394265524048,789.8424540209706,0.8428294208205802,36,1.1153102718338077,18390,20449.119703498996,1,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
name466,65,1,1,19874,22475.04031453733,-2601.040314537331,0.1308765379157357,19157.955500536435,0.7529645932404956,48,1.0948473289259215,11335,52810.324644937195,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
name467,59,0,0,9905,8518.72509472518,1386.2749052748204,0.0,8765.829386449244,0.5694722666171806,24,0.7450332641266455,23237,51527.87281533522,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
name468,35,0,0,1294,753.5546933130194,540.4453066869806,0.0,1030.6460847058217,0.7259965964134167,12,0.37882594900992356,0,2764.8520387927515,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
name469,50,1,0,7312,4822.078429965671,2489.9215700343293,0.0,6723.374275087761,0.6791418938945599,24,0.5789732911725153,0,15803.392887929454,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
name470,57,0,0,19276,10368.296333428923,8907.703666571077,0.0,13974.002226289458,0.7406938633586797,12,0.26282935047304323,61186,129731.6265721614,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
name471,59,2,0,9820,8086.801146061118,1733.1988539388822,0.0,4959.184514883504,0.2525400312090785,12,0.32851177810026694,0,20084.355473724027,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
name472,46,0,1,1253,1345.0151594094477,-92.01515940944773,0.07343588141216899,927.8263331461607,0.33134986706969416,24,0.8139197865567506,19791,19171.498259024156,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
name473,61,0,1,9877,8016.805097135912,1860.1949028640884,0.0,4817.990854883762,0.915937629965512,36,0.29946298997870546,23097,47842.50222294706,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
name474,34,0,0,1044,652.0877442466405,391.91225575335955,0.0,1041.4490415344012,0.5424099920600521,60,0.6221616722040629,24235,26811.616104250847,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
name475,59,2,0,9777,10556.793378002381,-779.7933780023814,0.07975793985909597,9322.028297615141,0.8797382005230392,12,1.0332230413846295,13272,33540.278221884466,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
name476,48,0,2,6053,5056.686051982186,996.3139480178143,0.0,4492.143958169115,0.4857708043675952,36,0.5775367603091526,0,12098.159128488496,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
name477,59,0,1,4903,3555.858813984577,1347.141186015423,0.0,2620.6316670251995,0.8483957279925474,48,0.25973699388329113,8654,15519.683460359653,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
name478,33,1,0,1244,655.0814714902482,588.9185285097518,0.0,405.0116602723261,0.22970320169106317,24,0.0,30966,32738.57590844686,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
name479,44,1,1,1932,2355.035306421667,-423.035306421667,0.21896237392425827,1425.491072325054,0.6754499172679633,60,0.9567941918978886,0,2673.133760653609,0,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
name480,62,0,1,19973,11673.970929259029,8299.029070740971,0.0,11842.710610325687,0.3381228536547236,60,0.17742359883766662,61958,102240.53376035938,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
name481,38,0,0,1123,791.3074908600323,331.6925091399677,0.0,825.6504288344578,0.7591374933171208,48,0.43985567203427434,10191,12528.075643763523,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
name482,55,0,0,9371,10032.975995489578,-661.975995489578,0.07064091297509104,8198.734048915165,0.9244253437917391,36,0.9455458376272269,21000,40402.195202278985,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
name483,32,0,0,1011,533.1631034183953,477.8368965816047,0.0,857.6973123862921,0.8471020980126636,24,0.3757274142479598,13607,15017.933827610352,0,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
name484,48,1,1,11620,11019.974759646007,600.0252403539926,0.0,11004.736911048998,0.5393832341945877,12,0.8954140852577458,17937,44048.75812625321,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
name485,35,0,0,1027,835.1384303265706,191.86156967342936,0.0,736.050446076464,0.9584504790592823,24,0.5298820607624486,0,1916.7612421533695,0,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
name486,47,2,1,4998,3041.811084227519,1956.1889157724809,0.0,3729.3828333426904,0.4043995069280363,24,0.3547806957923589,20525,39221.04417478248,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
name487,35,0,0,1053,1424.8205730290567,-371.82057302905673,0.3531059572925515,417.0063229717186,0.8268781679401327,12,0.7491233580254277,0,1481.229554060558,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
name488,46,0,1,2492,2446.3540663811327,45.645933618867275,0.0,1327.0302321133563,0.5629864751533539,12,0.5141991566992331,24091,23824.991927106523,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
name489,48,0,0,3158,1648.9334767828093,1509.0665232171907,0.0,2070.2676468078325,0.719918370712456,48,0.17770776554485174,10484,16687.70360409815,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
name490,42,0,0,4178,2958.857300798902,1219.142699201098,0.0,1241.8230201910662,0.8299837406170978,36,0.005428511486349527,0,14462.202082013078,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
name491,53,0,0,8870,8329.190121107218,540.8098788927819,0.0,3445.605773943198,0.8786205468450021,24,0.32748544476329383,19758,34844.038172951194,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
name492,52,0,0,8450,9413.930422645839,-963.9304226458389,0.11407460623027679,1786.2433855147192,0.5659676198204675,24,0.3254643559953323,35113,54385.97973243563,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
name493,50,1,1,14552,11216.103228534419,3335.896771465581,0.0,11977.8111402996,0.2568485343282763,36,0.5938643738890887,49734,79836.86797034218,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
name494,44,1,0,949,823.4265688065743,125.57343119342568,0.0,359.9335786285497,0.9264285203149616,24,0.2469548445048725,8314,7992.363939459142,1,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
name495,65,0,1,19794,22045.669279147816,-2251.6692791478163,0.11375514191915814,8520.982189817747,0.6031624481740281,12,0.5442382271883178,61704,117977.46766312725,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
name496,35,2,0,1927,1249.9608524597695,677.0391475402305,0.0,836.3777739964956,0.4154310424610061,24,0.08268740345421129,65052,78881.75810557761,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
name497,37,0,0,1012,1004.001041106813,7.998958893187023,0.0,877.2163420033004,0.4933019638987926,48,0.8589104576186891,68262,68548.37739199957,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
name498,53,0,0,17470,11814.325618807616,5655.674381192384,0.0,12885.310172422622,0.26549493949430225,12,0.413831470591313,15570,58038.598791188575,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
name499,48,0,1,3168,2812.269084588978,355.7309154110221,0.0,1061.9927385209896,0.23766051884810857,24,0.2229361815372372,17810,22236.33046228895,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
name500,48,0,0,5965,3633.407487013949,2331.592512986051,0.0,2348.255165146431,0.21780291028737642,60,0.002793403547423273,23950,35079.655680650794,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
name501,54,0,0,2303,2030.4655903416801,272.5344096583199,0.0,2108.5487510823527,0.5348724364538855,12,0.7972272433452162,7018,11670.637438426373,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
name502,63,1,0,10000,5129.0990885041965,4870.9009114958035,0.0,8269.27745621003,0.3836460539440387,48,0.3398376544714226,46506,66904.51170227339,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
name503,55,1,1,18576,16426.38686175373,2149.61313824627,0.0,14006.532959896456,0.22794315730205933,24,0.6382924107262159,21110,64568.0905121065,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
name504,44,0,1,5994,6658.635756738298,-664.6357567382984,0.11088350963268241,2865.6786180458985,0.6583274080073773,12,0.588974703834534,0,14526.74878314132,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
name505,53,0,0,4395,2729.882438805054,1665.1175611949461,0.0,3999.6524579607008,0.9100650931887074,36,0.5311797262265653,45865,62431.61430959186,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
name506,45,0,0,2218,1295.22619217539,922.77380782461,0.0,523.0802874186189,0.8301652657216778,48,0.0,10885,13407.554715990906,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
name507,31,0,0,514,428.78782834283896,85.21217165716104,0.0,289.79816393826303,0.5850156655283363,60,0.3980272223367743,0,762.6575854855786,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
name508,37,0,0,1095,732.6531352713879,362.3468647286121,0.0,666.1129945405145,0.7804755731307684,24,0.27741199069580125,0,2924.470870594512,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
name509,43,0,0,4747,3274.468485455933,1472.5315145440668,0.0,1569.8871442988516,0.45824597108473597,60,0.02050887502734038,65799,81737.16338819342,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
name510,39,1,1,2582,2394.7248931888644,187.27510681113563,0.0,1482.5651854525186,0.5046839586471394,48,0.5016615331686224,29641,31395.977194253734,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
name511,38,0,0,2358,1944.2690107325332,413.73098926746684,0.0,2319.6481029174006,0.42051959343425216,24,0.8082769777989541,55107,55979.64180583594,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
name512,60,0,1,19756,10359.767459840517,9396.232540159483,0.0,5072.374278353675,0.5551867910008943,12,0.0,49768,97223.93168015749,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
name513,37,2,1,2005,2300.048322592723,-295.0483225927228,0.14715627061981187,945.2538753162308,0.21820048489076538,24,0.6186045874857624,39758,44493.72221841981,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
name514,34,1,1,1303,946.5839382858594,356.4160617141406,0.0,756.7444877206618,0.7109238040869771,36,0.3072359370733087,47475,42761.24769311157,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
name515,47,3,1,5173,4828.25949848716,344.7405015128397,0.0,1892.2694199856614,0.8682600595391616,36,0.29915502000247857,0,10319.385385834132,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
name516,39,1,0,1193,1291.5099912300832,-98.50999123008319,0.08257333715849387,1126.3049048468306,0.5390698407397834,24,1.0266679765942277,16707,20040.00594754926,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
name517,36,0,1,2007,1962.04815703611,44.95184296388993,0.0,883.9197844917431,0.39612939440086986,12,0.41802089762224875,34088,39898.32379458144,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
name518,55,0,2,18782,12929.906656889985,5852.093343110015,0.0,16569.461677127096,0.2953405791341002,24,0.5706191211807625,47422,87113.39334786957,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
name519,56,1,1,19103,16796.01711923628,2306.9828807637205,0.0,6656.105745547805,0.38676427859725193,48,0.22766700857373628,45271,102356.84871597335,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
name520,57,0,0,19351,18463.414007703726,887.5859922962736,0.0,16792.90510811687,0.6388459552608696,24,0.8219378386553974,62036,110695.22366138059,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
name521,44,0,0,1939,914.5153746857457,1024.4846253142543,0.0,1250.491680599567,0.9958591188406511,60,0.11655856383976927,11327,16482.88317428095,0,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
name522,30,0,0,1245,1677.0123379419742,-432.01233794197424,0.3469978618007825,1113.285800538074,0.224466034524617,12,1.24120332408036,30475,32085.286368994246,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
name523,48,0,0,11523,11008.250345314695,514.7496546853054,0.0,11035.158994274147,0.703567921832079,36,0.9129922190044989,59616,103273.80819535836,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
name524,39,3,0,1180,665.7487569116172,514.2512430883828,0.0,843.933961529472,0.8796881575477009,12,0.27939213427210946,9806,10625.372119926975,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
name525,53,1,0,17544,21976.16805068708,-4432.16805068708,0.2526315578367009,7419.586434139468,0.29135015024857536,36,0.675544601278303,37617,96274.17625121979,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
name526,33,1,2,1048,1044.6214921189885,3.378507881011501,0.0,894.6667674176011,0.4736639115879362,48,0.8504658965043794,20460,21347.435172573787,1,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
name527,63,0,1,19899,16121.001848370552,3777.9981516294483,0.0,9217.703324602022,0.8139718077146983,12,0.2733657557149894,78351,132664.69943180913,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
name528,44,0,1,5942,3685.6089755544936,2256.3910244455064,0.0,3958.191054521236,0.8125834614085342,24,0.28640188994879323,57976,66937.57485945972,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
name529,65,0,0,4994,2035.4281778984032,2958.571822101597,0.0,1966.5433404035227,0.31326295136492704,24,0.0,22468,37460.416251632916,0,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
name530,33,0,0,1023,740.0780079991014,282.9219920008986,0.0,403.46216627777454,0.5597206077055878,24,0.11783008238208789,0,2252.934079432866,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
name531,37,0,0,2212,2536.695356146895,-324.69535614689494,0.146788135690278,605.4201917970854,0.47715877907514553,60,0.4204862332477307,59657,52607.06458213017,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
name532,37,0,0,2197,1809.17451084876,387.82548915123994,0.0,1715.2768604250869,0.3063791605554085,60,0.6042109109120832,52483,51371.864786212966,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
name533,46,0,1,4504,4188.063941319918,315.93605868008217,0.0,3094.8348633825244,0.7163292197065207,12,0.6169846369232775,20879,24303.946060937735,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
name534,45,1,0,3827,2312.095333284036,1514.9046667159641,0.0,2683.850499240226,0.5524558389428349,48,0.30544704272909895,11694,21390.634223559537,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
name535,37,2,1,1089,521.7022948097763,567.2977051902237,0.0,610.0698410687885,0.2001585805322856,48,0.03927652514101448,22016,21346.73591410229,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
name536,46,0,0,2253,3205.0825865218185,-952.0825865218185,0.42258437040471303,1621.1115642952793,0.5155361503260331,12,1.1421190194483344,32617,33508.71906329127,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
name537,62,0,1,9963,7860.705358547152,2102.294641452848,0.0,6108.637809261631,0.5711565883929488,24,0.40212216880545854,42113,62410.93960685429,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
name538,46,0,1,4544,4430.919349657333,113.08065034266656,0.0,4353.126952210153,0.8060640557530563,60,0.9331087812208376,17517,21661.234098081986,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
name539,34,0,1,1266,1393.6476069502646,-127.64760695026462,0.10082749364159922,1137.9568622345193,0.864251105664456,36,0.999687574395564,45122,51429.70673181746,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
name540,35,1,0,1383,1258.146951977323,124.85304802267706,0.0,1320.7542592114162,0.5220975485569331,24,0.8647152647785532,36929,43306.50524688079,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
name541,62,2,0,4956,3466.47526808167,1489.52473191833,0.0,4900.755687444386,0.9169858644059466,48,0.6883032597913754,12128,22614.221854720516,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
name542,43,1,0,1698,993.5022339934246,704.4977660065754,0.0,1438.842112837444,0.5602237682583623,36,0.43247605820428064,20364,24024.913767775244,1,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
name543,44,2,1,5892,4812.567990807245,1079.4320091927548,0.0,4558.899716765079,0.418604263092172,24,0.5905410230095594,14564,24927.86255125371,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
name544,32,0,0,883,830.3809921924166,52.61900780758344,0.0,747.0903366053462,0.9434091408369214,36,0.7864907460903315,54830,66253.97223287621,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
name545,45,0,0,2164,2592.3709832803083,-428.37098328030834,0.19795331944561384,1252.6922530648383,0.42348965435946095,24,0.7768314400855576,22846,29094.852666028324,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
name546,49,1,0,13125,12260.489929582649,864.510070417351,0.0,8949.423710277444,0.640636205859611,48,0.6159934201798166,57135,91710.92332155413,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
name547,37,1,1,684,639.5872601143124,44.41273988568764,0.0,400.602864575329,0.24043299406962282,48,0.520745796329885,0,1526.059014318483,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
name548,30,0,1,1700,1625.3885165858244,74.61148341417561,0.0,769.3541539232519,0.7223471849216057,48,0.4086721591229861,29781,35267.78647108482,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
name549,33,0,0,1014,1349.7146214275106,-335.71462142751056,0.3310795083111544,922.7481550638616,0.7832684961225951,36,1.2410875507804457,8540,9051.02279571058,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
name550,34,1,1,1906,1006.6662193475393,899.3337806524607,0.0,1304.4060010346325,0.35779097268366017,36,0.21252477459715202,71353,86414.90482281423,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
name551,47,0,0,10035,6172.495395706078,3862.504604293922,0.0,9952.544749478842,0.343178668316726,24,0.606879934746878,14284,41989.80566940415,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
name552,31,0,0,1200,616.927317160596,583.072682839404,0.0,581.9906633970053,0.3291143314962085,12,0.0,26502,33508.180528654884,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
name553,46,0,2,1265,1140.3370907794629,124.66290922053713,0.0,1192.4519390779726,0.3411943382951472,48,0.8441019998873007,8165,8866.121817090494,1,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
name554,33,0,0,1041,438.89201839514067,602.1079816048593,0.0,347.1339411623367,0.6169360364380607,36,0.0,6271,9415.126886570331,0,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
name555,44,0,1,3235,2587.1817405854144,647.8182594145856,0.0,2977.52993284816,0.30984595317551955,24,0.720158167985649,43387,48604.2768534153,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
name556,42,0,1,2372,1641.1010639882954,730.8989360117046,0.0,752.8674885606767,0.4928177416906729,12,0.009261615745772422,0,4600.307192288246,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
name557,53,0,2,17469,16877.434383245396,591.565616754604,0.0,14597.988027260333,0.8724307994529843,12,0.8017873038242446,61798,103217.8360755947,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
name558,46,0,1,4481,3289.837773586394,1191.1622264136058,0.0,3068.1139152138353,0.37166218800095585,48,0.41886893300607664,34591,51847.20239297107,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
name559,31,1,1,1200,1303.0768773398677,-103.07687733986768,0.08589739778322307,802.221717856745,0.29686617110990793,48,0.7544154959971773,15687,19637.154750923208,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
name560,34,0,0,1824,581.3848900806768,1242.6151099193232,0.0,617.1759769064919,0.7911027870501232,12,0.0,54635,61674.75271660974,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
name561,64,1,3,19835,22560.42703863042,-2725.4270386304197,0.13740494270886916,12386.140588966244,0.9821104621708476,60,0.7618637573782033,52061,107775.69726881024,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
name562,44,1,0,5980,3057.1233642336233,2922.8766357663767,0.0,3071.2939471028526,0.4005868376417705,24,0.024818948384026072,38024,51195.89143840435,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
name563,34,0,1,1799,2272.8087839979084,-473.80878399790845,0.2633734207881648,554.0803515395949,0.66636501297537,36,0.5713669458240708,67038,72757.74234084079,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
name564,60,1,4,9903,9468.186699200734,434.81330079926556,0.0,4188.14906761198,0.8883014256011973,48,0.3790099734234792,0,21367.09222748178,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
